Transaction ID,Timestamp,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status
100786,2024-01-01 13:06:00,Amit,user148@okaxis,Swiggy,merchant1566@oksbi,4897.5,Fraud
100787,2024-01-01 13:07:00,Ravi,user135@okaxis,Paytm,merchant1762@oksbi,2185.31,Success
100788,2024-01-01 13:08:00,Amit,user167@okaxis,Flipkart,merchant1143@oksbi,792.23,Success
100789,2024-01-01 13:09:00,Neha,user177@okaxis,Paytm,merchant1862@oksbi,5738.58,Success
100790,2024-01-01 13:10:00,Amit,user140@okaxis,Swiggy,merchant1909@oksbi,992.47,Success
100791,2024-01-01 13:11:00,Suresh,user188@okaxis,Flipkart,merchant1678@oksbi,4498.25,Success
100792,2024-01-01 13:12:00,Anjali,user161@okaxis,Flipkart,merchant1411@oksbi,9405.57,Failed
100793,2024-01-01 13:13:00,Priya,user109@okaxis,IRCTC,merchant1223@oksbi,9528.82,Success
100794,2024-01-01 13:14:00,Amit,user120@okaxis,Paytm,merchant1219@oksbi,2400.93,Fraud
100795,2024-01-01 13:15:00,Suresh,user135@okaxis,Zomato,merchant1178@oksbi,6244.89,Success
100796,2024-01-01 13:16:00,Suresh,user111@okaxis,Amazon,merchant1630@oksbi,4746.02,Success
100797,2024-01-01 13:17:00,Anjali,user190@okaxis,Zomato,merchant1432@oksbi,8758.09,Success
100798,2024-01-01 13:18:00,Neha,user101@okaxis,Paytm,merchant1264@oksbi,2721.59,Success
100799,2024-01-01 13:19:00,Suresh,user112@okaxis,Amazon,merchant1953@oksbi,46.99,Success
100800,2024-01-01 13:20:00,Suresh,user152@okaxis,Zomato,merchant1428@oksbi,1633.99,Success
100801,2024-01-01 13:21:00,Suresh,user131@okaxis,IRCTC,merchant1661@oksbi,3501.73,Success
100802,2024-01-01 13:22:00,Suresh,user194@okaxis,Amazon,merchant1415@oksbi,3164.05,Success
100803,2024-01-01 13:23:00,Ravi,user115@okaxis,Flipkart,merchant1452@oksbi,7915.72,Failed
100804,2024-01-01 13:24:00,Ravi,user131@okaxis,Zomato,merchant1726@oksbi,6808.8,Success
100805,2024-01-01 13:25:00,Neha,user131@okaxis,Amazon,merchant1196@oksbi,3002.57,Success
100806,2024-01-01 13:26:00,Amit,user197@okaxis,IRCTC,merchant1553@oksbi,4582.86,Success
100807,2024-01-01 13:27:00,Suresh,user110@okaxis,Amazon,merchant1052@oksbi,964.64,Success
100808,2024-01-01 13:28:00,Anjali,user109@okaxis,Amazon,merchant1479@oksbi,8982.48,Success
100809,2024-01-01 13:29:00,Amit,user114@okaxis,IRCTC,merchant1442@oksbi,9354.89,Failed
100810,2024-01-01 13:30:00,Anjali,user116@okaxis,Zomato,merchant1329@oksbi,9798.24,Success
100811,2024-01-01 13:31:00,Amit,user139@okaxis,Swiggy,merchant1250@oksbi,8686.84,Success
100812,2024-01-01 13:32:00,Neha,user117@okaxis,Zomato,merchant1806@oksbi,1747.87,Success
100813,2024-01-01 13:33:00,Suresh,user154@okaxis,Paytm,merchant1889@oksbi,471.5,Success
100814,2024-01-01 13:34:00,Suresh,user172@okaxis,IRCTC,merchant1782@oksbi,5800.17,Success
100815,2024-01-01 13:35:00,Priya,user124@okaxis,Zomato,merchant1966@oksbi,9126.92,Success
100816,2024-01-01 13:36:00,Anjali,user158@okaxis,Amazon,merchant1924@oksbi,1781.74,Success
100817,2024-01-01 13:37:00,Amit,user177@okaxis,IRCTC,merchant1122@oksbi,80.36,Success
100818,2024-01-01 13:38:00,Amit,user188@okaxis,Flipkart,merchant1878@oksbi,8056.91,Success
100819,2024-01-01 13:39:00,Ravi,user121@okaxis,Zomato,merchant1386@oksbi,777.19,Success
100820,2024-01-01 13:40:00,Priya,user129@okaxis,IRCTC,merchant1338@oksbi,4142.92,Success
100821,2024-01-01 13:41:00,Ravi,user183@okaxis,Zomato,merchant1777@oksbi,6792.08,Fraud
100822,2024-01-01 13:42:00,Ravi,user184@okaxis,IRCTC,merchant1347@oksbi,2375.61,Success
100823,2024-01-01 13:43:00,Ravi,user143@okaxis,Amazon,merchant1028@oksbi,848.79,Failed
100824,2024-01-01 13:44:00,Anjali,user131@okaxis,Flipkart,merchant1974@oksbi,7702.51,Success
100825,2024-01-01 13:45:00,Anjali,user150@okaxis,Flipkart,merchant1034@oksbi,6305.45,Success
100826,2024-01-01 13:46:00,Neha,user145@okaxis,Paytm,merchant1517@oksbi,9885.02,Success
100827,2024-01-01 13:47:00,Neha,user120@okaxis,IRCTC,merchant1395@oksbi,3449.64,Success
100828,2024-01-01 13:48:00,Ravi,user198@okaxis,Zomato,merchant1622@oksbi,627.01,Success
100829,2024-01-01 13:49:00,Priya,user131@okaxis,Flipkart,merchant1293@oksbi,7346.16,Success
100830,2024-01-01 13:50:00,Amit,user193@okaxis,Flipkart,merchant1588@oksbi,5222.12,Success
100831,2024-01-01 13:51:00,Anjali,user138@okaxis,Swiggy,merchant1348@oksbi,2139.91,Success
100832,2024-01-01 13:52:00,Priya,user111@okaxis,Swiggy,merchant1146@oksbi,7819.47,Success
100833,2024-01-01 13:53:00,Suresh,user146@okaxis,Flipkart,merchant1066@oksbi,2045.52,Success
100834,2024-01-01 13:54:00,Anjali,user117@okaxis,IRCTC,merchant1903@oksbi,2614.01,Success
100835,2024-01-01 13:55:00,Anjali,user120@okaxis,Paytm,merchant1519@oksbi,934.36,Fraud
100836,2024-01-01 13:56:00,Neha,user112@okaxis,Flipkart,merchant1121@oksbi,4000.33,Success
100837,2024-01-01 13:57:00,Amit,user120@okaxis,Amazon,merchant1339@oksbi,4195.1,Success
100838,2024-01-01 13:58:00,Amit,user107@okaxis,Zomato,merchant1174@oksbi,5150.47,Success
100839,2024-01-01 13:59:00,Suresh,user145@okaxis,Paytm,merchant1899@oksbi,7092.55,Success
100840,2024-01-01 14:00:00,Suresh,user106@okaxis,Amazon,merchant1690@oksbi,9061.95,Success
100841,2024-01-01 14:01:00,Anjali,user122@okaxis,Paytm,merchant1596@oksbi,1385.96,Success
100842,2024-01-01 14:02:00,Ravi,user195@okaxis,Amazon,merchant1450@oksbi,552.94,Success
100843,2024-01-01 14:03:00,Neha,user174@okaxis,Zomato,merchant1556@oksbi,195.13,Success
100844,2024-01-01 14:04:00,Neha,user185@okaxis,Zomato,merchant1135@oksbi,1444.78,Success
100845,2024-01-01 14:05:00,Anjali,user121@okaxis,Swiggy,merchant1854@oksbi,6582.92,Success
100846,2024-01-01 14:06:00,Priya,user188@okaxis,IRCTC,merchant1015@oksbi,7277.5,Success
100847,2024-01-01 14:07:00,Ravi,user121@okaxis,Amazon,merchant1332@oksbi,7867.19,Success
100848,2024-01-01 14:08:00,Anjali,user191@okaxis,Swiggy,merchant1194@oksbi,2444.65,Success
100849,2024-01-01 14:09:00,Ravi,user128@okaxis,Amazon,merchant1495@oksbi,3065.89,Success
100850,2024-01-01 14:10:00,Ravi,user112@okaxis,Swiggy,merchant1008@oksbi,4836.52,Fraud
100851,2024-01-01 14:11:00,Ravi,user181@okaxis,Zomato,merchant1827@oksbi,641.2,Success
100852,2024-01-01 14:12:00,Anjali,user101@okaxis,Paytm,merchant1333@oksbi,6115.3,Success
100853,2024-01-01 14:13:00,Neha,user128@okaxis,Swiggy,merchant1332@oksbi,9837.51,Success
100854,2024-01-01 14:14:00,Neha,user184@okaxis,Amazon,merchant1326@oksbi,3614.46,Success
100855,2024-01-01 14:15:00,Ravi,user178@okaxis,Amazon,merchant1014@oksbi,7530.95,Failed
100856,2024-01-01 14:16:00,Priya,user151@okaxis,IRCTC,merchant1838@oksbi,5005.34,Success
100857,2024-01-01 14:17:00,Amit,user126@okaxis,Zomato,merchant1613@oksbi,1286.84,Success
100858,2024-01-01 14:18:00,Anjali,user149@okaxis,Amazon,merchant1225@oksbi,5826.55,Success
100859,2024-01-01 14:19:00,Amit,user194@okaxis,Flipkart,merchant1424@oksbi,3005.74,Success
100860,2024-01-01 14:20:00,Priya,user178@okaxis,Paytm,merchant1789@oksbi,353.69,Success
100861,2024-01-01 14:21:00,Anjali,user122@okaxis,Swiggy,merchant1407@oksbi,6352.95,Success
100862,2024-01-01 14:22:00,Ravi,user187@okaxis,IRCTC,merchant1112@oksbi,8590.73,Success
100863,2024-01-01 14:23:00,Neha,user143@okaxis,Paytm,merchant1996@oksbi,3454.25,Success
100864,2024-01-01 14:24:00,Amit,user176@okaxis,Zomato,merchant1427@oksbi,3909.05,Success
100865,2024-01-01 14:25:00,Suresh,user121@okaxis,IRCTC,merchant1000@oksbi,8911.31,Success
100866,2024-01-01 14:26:00,Suresh,user142@okaxis,Swiggy,merchant1265@oksbi,8137.95,Failed
100867,2024-01-01 14:27:00,Priya,user136@okaxis,Swiggy,merchant1490@oksbi,7152.38,Success
100868,2024-01-01 14:28:00,Ravi,user160@okaxis,Flipkart,merchant1207@oksbi,2495.48,Success
100869,2024-01-01 14:29:00,Amit,user196@okaxis,Zomato,merchant1621@oksbi,9103.06,Success
100870,2024-01-01 14:30:00,Ravi,user155@okaxis,IRCTC,merchant1711@oksbi,1552.61,Success
100871,2024-01-01 14:31:00,Amit,user102@okaxis,IRCTC,merchant1951@oksbi,6271.44,Success
100872,2024-01-01 14:32:00,Priya,user162@okaxis,Amazon,merchant1368@oksbi,297.72,Success
100873,2024-01-01 14:33:00,Priya,user118@okaxis,Flipkart,merchant1984@oksbi,6440.76,Success
100874,2024-01-01 14:34:00,Suresh,user122@okaxis,Flipkart,merchant1305@oksbi,2778.67,Success
100875,2024-01-01 14:35:00,Ravi,user128@okaxis,IRCTC,merchant1011@oksbi,4502.27,Success
100876,2024-01-01 14:36:00,Anjali,user129@okaxis,IRCTC,merchant1344@oksbi,3459.19,Success
100877,2024-01-01 14:37:00,Suresh,user138@okaxis,Paytm,merchant1464@oksbi,1735.84,Success
100878,2024-01-01 14:38:00,Ravi,user124@okaxis,Paytm,merchant1699@oksbi,6223.59,Failed
100879,2024-01-01 14:39:00,Suresh,user107@okaxis,Paytm,merchant1665@oksbi,8820.94,Success
100880,2024-01-01 14:40:00,Anjali,user157@okaxis,Flipkart,merchant1493@oksbi,9591.25,Success
100881,2024-01-01 14:41:00,Neha,user115@okaxis,Amazon,merchant1367@oksbi,1931.54,Success
100882,2024-01-01 14:42:00,Neha,user171@okaxis,Swiggy,merchant1845@oksbi,7176.55,Success
100883,2024-01-01 14:43:00,Neha,user100@okaxis,Paytm,merchant1936@oksbi,6646.75,Success
100884,2024-01-01 14:44:00,Neha,user104@okaxis,Amazon,merchant1419@oksbi,3440.34,Success
100885,2024-01-01 14:45:00,Amit,user102@okaxis,Zomato,merchant1888@oksbi,200.8,Success
100886,2024-01-01 14:46:00,Neha,user164@okaxis,Paytm,merchant1790@oksbi,6901.01,Success
100887,2024-01-01 14:47:00,Anjali,user103@okaxis,Swiggy,merchant1170@oksbi,9455.49,Success
100888,2024-01-01 14:48:00,Priya,user198@okaxis,Zomato,merchant1133@oksbi,6324.88,Success
100889,2024-01-01 14:49:00,Priya,user195@okaxis,Zomato,merchant1964@oksbi,4358.57,Success
100890,2024-01-01 14:50:00,Amit,user163@okaxis,Swiggy,merchant1426@oksbi,5256.29,Success
100891,2024-01-01 14:51:00,Neha,user197@okaxis,Paytm,merchant1024@oksbi,2004.29,Success
100892,2024-01-01 14:52:00,Neha,user188@okaxis,Flipkart,merchant1529@oksbi,7507.94,Success
100893,2024-01-01 14:53:00,Neha,user109@okaxis,Swiggy,merchant1189@oksbi,7466.73,Success
100894,2024-01-01 14:54:00,Suresh,user120@okaxis,Swiggy,merchant1140@oksbi,1463.72,Success
100895,2024-01-01 14:55:00,Ravi,user145@okaxis,Swiggy,merchant1554@oksbi,8781.0,Success
100896,2024-01-01 14:56:00,Suresh,user190@okaxis,Zomato,merchant1845@oksbi,2699.21,Success
100897,2024-01-01 14:57:00,Ravi,user126@okaxis,Amazon,merchant1795@oksbi,9822.74,Fraud
100898,2024-01-01 14:58:00,Neha,user165@okaxis,Flipkart,merchant1657@oksbi,3835.2,Success
100899,2024-01-01 14:59:00,Neha,user140@okaxis,Paytm,merchant1314@oksbi,1787.06,Success
100900,2024-01-01 15:00:00,Suresh,user112@okaxis,Paytm,merchant1443@oksbi,3523.68,Success
100901,2024-01-01 15:01:00,Suresh,user108@okaxis,Amazon,merchant1318@oksbi,4407.4,Success
100902,2024-01-01 15:02:00,Ravi,user135@okaxis,Swiggy,merchant1440@oksbi,702.38,Success
100903,2024-01-01 15:03:00,Priya,user185@okaxis,Flipkart,merchant1091@oksbi,5786.4,Success
100904,2024-01-01 15:04:00,Ravi,user189@okaxis,Paytm,merchant1178@oksbi,5980.35,Success
100905,2024-01-01 15:05:00,Suresh,user157@okaxis,IRCTC,merchant1055@oksbi,7391.92,Success
100906,2024-01-01 15:06:00,Anjali,user153@okaxis,Paytm,merchant1154@oksbi,301.41,Success
100907,2024-01-01 15:07:00,Suresh,user111@okaxis,Swiggy,merchant1671@oksbi,5416.97,Success
100908,2024-01-01 15:08:00,Anjali,user180@okaxis,IRCTC,merchant1110@oksbi,538.55,Success
100909,2024-01-01 15:09:00,Amit,user177@okaxis,Amazon,merchant1136@oksbi,7014.43,Success
100910,2024-01-01 15:10:00,Suresh,user113@okaxis,Flipkart,merchant1231@oksbi,566.72,Success
100911,2024-01-01 15:11:00,Amit,user133@okaxis,Amazon,merchant1991@oksbi,9118.16,Success
100912,2024-01-01 15:12:00,Priya,user152@okaxis,Amazon,merchant1467@oksbi,7023.8,Success
100913,2024-01-01 15:13:00,Ravi,user119@okaxis,Flipkart,merchant1731@oksbi,5078.82,Success
100914,2024-01-01 15:14:00,Anjali,user174@okaxis,Flipkart,merchant1480@oksbi,4420.62,Success
100915,2024-01-01 15:15:00,Ravi,user115@okaxis,Paytm,merchant1067@oksbi,1315.42,Success
100916,2024-01-01 15:16:00,Amit,user194@okaxis,Paytm,merchant1813@oksbi,2917.08,Success
100917,2024-01-01 15:17:00,Anjali,user169@okaxis,Flipkart,merchant1248@oksbi,8690.9,Fraud
100918,2024-01-01 15:18:00,Ravi,user155@okaxis,IRCTC,merchant1993@oksbi,9045.48,Success
100919,2024-01-01 15:19:00,Suresh,user182@okaxis,Zomato,merchant1322@oksbi,17.47,Success
100920,2024-01-01 15:20:00,Neha,user157@okaxis,Paytm,merchant1921@oksbi,5945.42,Success
100921,2024-01-01 15:21:00,Amit,user103@okaxis,Zomato,merchant1903@oksbi,7195.81,Success
100922,2024-01-01 15:22:00,Ravi,user103@okaxis,IRCTC,merchant1517@oksbi,6191.28,Success
100923,2024-01-01 15:23:00,Amit,user119@okaxis,Flipkart,merchant1975@oksbi,825.98,Success
100924,2024-01-01 15:24:00,Amit,user109@okaxis,IRCTC,merchant1791@oksbi,2185.07,Success
100925,2024-01-01 15:25:00,Anjali,user123@okaxis,Paytm,merchant1431@oksbi,2510.9,Success
100926,2024-01-01 15:26:00,Anjali,user198@okaxis,Amazon,merchant1486@oksbi,8318.93,Fraud
100927,2024-01-01 15:27:00,Neha,user125@okaxis,Flipkart,merchant1605@oksbi,4637.36,Success
100928,2024-01-01 15:28:00,Suresh,user136@okaxis,Swiggy,merchant1428@oksbi,4873.41,Success
100929,2024-01-01 15:29:00,Amit,user184@okaxis,Zomato,merchant1268@oksbi,9349.58,Success
100930,2024-01-01 15:30:00,Ravi,user153@okaxis,IRCTC,merchant1708@oksbi,6374.49,Success
100931,2024-01-01 15:31:00,Priya,user120@okaxis,Flipkart,merchant1536@oksbi,8987.69,Success
100932,2024-01-01 15:32:00,Amit,user173@okaxis,IRCTC,merchant1147@oksbi,4570.52,Success
100933,2024-01-01 15:33:00,Amit,user137@okaxis,Flipkart,merchant1117@oksbi,1502.87,Success
100934,2024-01-01 15:34:00,Neha,user145@okaxis,Paytm,merchant1849@oksbi,9300.06,Success
100935,2024-01-01 15:35:00,Suresh,user103@okaxis,Paytm,merchant1366@oksbi,4592.46,Success
100936,2024-01-01 15:36:00,Priya,user159@okaxis,Paytm,merchant1849@oksbi,1824.5,Success
100937,2024-01-01 15:37:00,Anjali,user156@okaxis,IRCTC,merchant1065@oksbi,3030.93,Success
100938,2024-01-01 15:38:00,Anjali,user144@okaxis,Swiggy,merchant1969@oksbi,517.52,Success
100939,2024-01-01 15:39:00,Ravi,user119@okaxis,Paytm,merchant1812@oksbi,4688.32,Success
100940,2024-01-01 15:40:00,Priya,user116@okaxis,Flipkart,merchant1369@oksbi,8532.75,Success
100941,2024-01-01 15:41:00,Anjali,user170@okaxis,Paytm,merchant1174@oksbi,9336.47,Success
100942,2024-01-01 15:42:00,Ravi,user103@okaxis,Amazon,merchant1830@oksbi,9326.7,Success
100943,2024-01-01 15:43:00,Suresh,user192@okaxis,Paytm,merchant1587@oksbi,1261.05,Success
100944,2024-01-01 15:44:00,Ravi,user113@okaxis,IRCTC,merchant1494@oksbi,3826.72,Success
100945,2024-01-01 15:45:00,Anjali,user102@okaxis,Swiggy,merchant1972@oksbi,292.01,Success
100946,2024-01-01 15:46:00,Neha,user187@okaxis,Amazon,merchant1113@oksbi,8553.1,Success
100947,2024-01-01 15:47:00,Neha,user179@okaxis,IRCTC,merchant1110@oksbi,3593.97,Success
100948,2024-01-01 15:48:00,Neha,user157@okaxis,IRCTC,merchant1760@oksbi,6314.86,Success
100949,2024-01-01 15:49:00,Anjali,user154@okaxis,IRCTC,merchant1438@oksbi,7151.84,Success
100950,2024-01-01 15:50:00,Neha,user103@okaxis,Flipkart,merchant1714@oksbi,4304.15,Success
100951,2024-01-01 15:51:00,Priya,user123@okaxis,IRCTC,merchant1146@oksbi,3071.36,Fraud
100952,2024-01-01 15:52:00,Suresh,user133@okaxis,Flipkart,merchant1034@oksbi,9622.51,Success
100953,2024-01-01 15:53:00,Ravi,user129@okaxis,IRCTC,merchant1998@oksbi,9645.24,Success
100954,2024-01-01 15:54:00,Ravi,user181@okaxis,Zomato,merchant1308@oksbi,2901.47,Success
100955,2024-01-01 15:55:00,Anjali,user118@okaxis,Amazon,merchant1537@oksbi,4801.45,Success
100956,2024-01-01 15:56:00,Neha,user130@okaxis,Zomato,merchant1749@oksbi,9728.71,Success
100957,2024-01-01 15:57:00,Neha,user159@okaxis,IRCTC,merchant1013@oksbi,58.64,Success
100958,2024-01-01 15:58:00,Amit,user159@okaxis,Amazon,merchant1373@oksbi,4132.66,Success
100959,2024-01-01 15:59:00,Suresh,user118@okaxis,Amazon,merchant1556@oksbi,1013.57,Success
100960,2024-01-01 16:00:00,Priya,user148@okaxis,Swiggy,merchant1427@oksbi,5096.49,Success
100961,2024-01-01 16:01:00,Ravi,user162@okaxis,Zomato,merchant1727@oksbi,256.45,Success
100962,2024-01-01 16:02:00,Amit,user182@okaxis,Swiggy,merchant1232@oksbi,4074.92,Fraud
100963,2024-01-01 16:03:00,Amit,user121@okaxis,Amazon,merchant1704@oksbi,2214.78,Success
100964,2024-01-01 16:04:00,Anjali,user123@okaxis,Flipkart,merchant1562@oksbi,5337.75,Success
100965,2024-01-01 16:05:00,Ravi,user175@okaxis,Amazon,merchant1938@oksbi,9959.98,Success
100966,2024-01-01 16:06:00,Anjali,user129@okaxis,Swiggy,merchant1886@oksbi,8007.36,Success
100967,2024-01-01 16:07:00,Priya,user157@okaxis,Zomato,merchant1725@oksbi,8457.96,Fraud
100968,2024-01-01 16:08:00,Amit,user130@okaxis,IRCTC,merchant1662@oksbi,6356.3,Success
100969,2024-01-01 16:09:00,Amit,user199@okaxis,IRCTC,merchant1439@oksbi,425.18,Success
100970,2024-01-01 16:10:00,Suresh,user163@okaxis,Zomato,merchant1501@oksbi,2075.91,Success
100971,2024-01-01 16:11:00,Priya,user118@okaxis,IRCTC,merchant1274@oksbi,9251.39,Success
100972,2024-01-01 16:12:00,Amit,user147@okaxis,IRCTC,merchant1849@oksbi,3667.47,Success
100973,2024-01-01 16:13:00,Priya,user144@okaxis,Swiggy,merchant1075@oksbi,1045.33,Success
100974,2024-01-01 16:14:00,Ravi,user199@okaxis,Zomato,merchant1438@oksbi,7027.03,Failed
100975,2024-01-01 16:15:00,Neha,user193@okaxis,Paytm,merchant1731@oksbi,3001.58,Fraud
100976,2024-01-01 16:16:00,Amit,user154@okaxis,Flipkart,merchant1859@oksbi,2695.88,Fraud
100977,2024-01-01 16:17:00,Suresh,user154@okaxis,Flipkart,merchant1955@oksbi,9979.79,Success
100978,2024-01-01 16:18:00,Ravi,user196@okaxis,IRCTC,merchant1698@oksbi,8582.81,Success
100979,2024-01-01 16:19:00,Priya,user117@okaxis,Flipkart,merchant1288@oksbi,4085.3,Success
100980,2024-01-01 16:20:00,Anjali,user162@okaxis,Zomato,merchant1914@oksbi,9802.81,Success
100981,2024-01-01 16:21:00,Ravi,user191@okaxis,Zomato,merchant1539@oksbi,6504.63,Success
100982,2024-01-01 16:22:00,Amit,user146@okaxis,Amazon,merchant1890@oksbi,7422.8,Success
100983,2024-01-01 16:23:00,Priya,user174@okaxis,Amazon,merchant1691@oksbi,324.82,Success
100984,2024-01-01 16:24:00,Neha,user156@okaxis,Flipkart,merchant1252@oksbi,1224.84,Success
100985,2024-01-01 16:25:00,Ravi,user144@okaxis,Paytm,merchant1125@oksbi,6334.52,Failed
100986,2024-01-01 16:26:00,Amit,user132@okaxis,Amazon,merchant1176@oksbi,8991.25,Success
100987,2024-01-01 16:27:00,Suresh,user116@okaxis,Amazon,merchant1036@oksbi,6241.2,Fraud
100988,2024-01-01 16:28:00,Anjali,user169@okaxis,Zomato,merchant1409@oksbi,1348.91,Success
100989,2024-01-01 16:29:00,Priya,user103@okaxis,Paytm,merchant1610@oksbi,1166.44,Success
100990,2024-01-01 16:30:00,Ravi,user119@okaxis,IRCTC,merchant1609@oksbi,8443.42,Success
100991,2024-01-01 16:31:00,Ravi,user146@okaxis,Flipkart,merchant1126@oksbi,1401.63,Success
100992,2024-01-01 16:32:00,Neha,user190@okaxis,Amazon,merchant1482@oksbi,5207.12,Fraud
100993,2024-01-01 16:33:00,Neha,user114@okaxis,Paytm,merchant1167@oksbi,380.76,Success
100994,2024-01-01 16:34:00,Suresh,user169@okaxis,Paytm,merchant1591@oksbi,815.89,Success
100995,2024-01-01 16:35:00,Anjali,user146@okaxis,Flipkart,merchant1293@oksbi,6726.76,Success
100996,2024-01-01 16:36:00,Suresh,user177@okaxis,Paytm,merchant1844@oksbi,6894.92,Success
100997,2024-01-01 16:37:00,Amit,user174@okaxis,Paytm,merchant1637@oksbi,3421.28,Success
100998,2024-01-01 16:38:00,Amit,user108@okaxis,Paytm,merchant1342@oksbi,2163.94,Failed
100999,2024-01-01 16:39:00,Suresh,user189@okaxis,Amazon,merchant1309@oksbi,8138.97,Success
101000,2024-01-01 16:40:00,Anjali,user115@okaxis,Flipkart,merchant1661@oksbi,2178.86,Success
101001,2024-01-01 16:41:00,Suresh,user168@okaxis,Paytm,merchant1527@oksbi,5424.85,Success
101002,2024-01-01 16:42:00,Anjali,user160@okaxis,Paytm,merchant1539@oksbi,9682.41,Success
101003,2024-01-01 16:43:00,Anjali,user109@okaxis,Amazon,merchant1418@oksbi,1487.05,Success
101004,2024-01-01 16:44:00,Priya,user149@okaxis,Flipkart,merchant1443@oksbi,9409.35,Failed
101005,2024-01-01 16:45:00,Anjali,user102@okaxis,Zomato,merchant1684@oksbi,1837.1,Success
101006,2024-01-01 16:46:00,Neha,user176@okaxis,Amazon,merchant1557@oksbi,5678.76,Success
101007,2024-01-01 16:47:00,Anjali,user193@okaxis,Flipkart,merchant1839@oksbi,3776.31,Success
101008,2024-01-01 16:48:00,Anjali,user169@okaxis,Paytm,merchant1235@oksbi,9649.64,Success
101009,2024-01-01 16:49:00,Anjali,user180@okaxis,Flipkart,merchant1438@oksbi,2742.68,Success
101010,2024-01-01 16:50:00,Amit,user150@okaxis,Flipkart,merchant1213@oksbi,4002.58,Success
101011,2024-01-01 16:51:00,Neha,user118@okaxis,IRCTC,merchant1084@oksbi,9828.77,Success
101012,2024-01-01 16:52:00,Neha,user141@okaxis,Flipkart,merchant1793@oksbi,5369.34,Success
101013,2024-01-01 16:53:00,Suresh,user134@okaxis,Zomato,merchant1743@oksbi,5031.27,Success
101014,2024-01-01 16:54:00,Priya,user145@okaxis,Flipkart,merchant1084@oksbi,2585.21,Success
101015,2024-01-01 16:55:00,Anjali,user125@okaxis,Zomato,merchant1920@oksbi,7016.62,Success
101016,2024-01-01 16:56:00,Ravi,user168@okaxis,Paytm,merchant1488@oksbi,153.59,Success
101017,2024-01-01 16:57:00,Priya,user192@okaxis,Zomato,merchant1064@oksbi,504.63,Success
101018,2024-01-01 16:58:00,Priya,user163@okaxis,Paytm,merchant1645@oksbi,5997.59,Success
101019,2024-01-01 16:59:00,Neha,user136@okaxis,Paytm,merchant1662@oksbi,3423.33,Success
101020,2024-01-01 17:00:00,Priya,user183@okaxis,Zomato,merchant1626@oksbi,9533.63,Success
101021,2024-01-01 17:01:00,Anjali,user148@okaxis,Amazon,merchant1063@oksbi,9032.88,Failed
101022,2024-01-01 17:02:00,Anjali,user120@okaxis,Swiggy,merchant1342@oksbi,7139.93,Success
101023,2024-01-01 17:03:00,Amit,user173@okaxis,Flipkart,merchant1938@oksbi,8183.27,Success
101024,2024-01-01 17:04:00,Anjali,user163@okaxis,IRCTC,merchant1874@oksbi,6676.65,Fraud
101025,2024-01-01 17:05:00,Anjali,user104@okaxis,Swiggy,merchant1918@oksbi,1264.57,Success
101026,2024-01-01 17:06:00,Neha,user199@okaxis,Flipkart,merchant1351@oksbi,7657.78,Success
101027,2024-01-01 17:07:00,Anjali,user169@okaxis,Flipkart,merchant1157@oksbi,2109.82,Success
101028,2024-01-01 17:08:00,Amit,user189@okaxis,Paytm,merchant1588@oksbi,3241.19,Success
101029,2024-01-01 17:09:00,Ravi,user103@okaxis,Flipkart,merchant1490@oksbi,8194.15,Success
101030,2024-01-01 17:10:00,Neha,user138@okaxis,IRCTC,merchant1657@oksbi,5369.89,Success
101031,2024-01-01 17:11:00,Ravi,user134@okaxis,Flipkart,merchant1854@oksbi,8600.81,Success
101032,2024-01-01 17:12:00,Neha,user100@okaxis,Zomato,merchant1462@oksbi,2138.22,Fraud
101033,2024-01-01 17:13:00,Suresh,user123@okaxis,Swiggy,merchant1224@oksbi,6081.71,Success
101034,2024-01-01 17:14:00,Priya,user156@okaxis,Zomato,merchant1916@oksbi,847.07,Success
101035,2024-01-01 17:15:00,Suresh,user199@okaxis,IRCTC,merchant1312@oksbi,6434.18,Success
101036,2024-01-01 17:16:00,Anjali,user169@okaxis,Flipkart,merchant1614@oksbi,7627.72,Success
101037,2024-01-01 17:17:00,Ravi,user140@okaxis,IRCTC,merchant1918@oksbi,5853.46,Success
101038,2024-01-01 17:18:00,Anjali,user153@okaxis,Paytm,merchant1858@oksbi,2669.65,Success
101039,2024-01-01 17:19:00,Priya,user145@okaxis,Zomato,merchant1812@oksbi,323.11,Success
101040,2024-01-01 17:20:00,Neha,user159@okaxis,Zomato,merchant1939@oksbi,1203.29,Success
101041,2024-01-01 17:21:00,Priya,user159@okaxis,Amazon,merchant1465@oksbi,6226.81,Success
101042,2024-01-01 17:22:00,Amit,user156@okaxis,Flipkart,merchant1087@oksbi,9344.86,Success
101043,2024-01-01 17:23:00,Priya,user130@okaxis,Paytm,merchant1882@oksbi,2073.28,Success
101044,2024-01-01 17:24:00,Amit,user183@okaxis,Zomato,merchant1302@oksbi,7352.91,Success
101045,2024-01-01 17:25:00,Priya,user123@okaxis,Zomato,merchant1679@oksbi,8665.85,Success
101046,2024-01-01 17:26:00,Amit,user188@okaxis,Paytm,merchant1434@oksbi,5213.61,Success
101047,2024-01-01 17:27:00,Ravi,user135@okaxis,IRCTC,merchant1681@oksbi,6695.97,Success
